type,title,cast,date_added,rating,listed_in,country_parsed
0,1805,3320,1,5,44,75
0,1806,443,1,5,44,76
1,1807,4332,1,6,428,76
0,1808,1661,1,6,205,28
1,1809,-1,1,8,221,76
0,1810,465,1,6,312,28
1,1811,6586,1,8,74,35
0,1812,60,1,6,188,28
0,1813,4019,1,7,119,6
0,1814,6326,1,5,490,76
0,1815,2381,1,6,48,11
0,1816,1094,1,6,23,25
0,1817,4301,1,4,294,76
0,1818,4419,1,4,309,57
0,1819,-1,1,9,260,76
1,1820,6760,1,9,282,76
0,1821,2711,1,8,448,48
0,1822,4399,1,3,117,76
0,1823,837,1,3,117,19
0,1824,1471,1,3,113,76
1,1825,1304,1,6,102,75
1,1552,4445,1,6,74,35
0,1826,6130,1,9,1,35
0,1827,1687,1,6,48,25
1,1828,2210,1,8,74,48
0,1829,5702,1,4,56,76
0,1830,3192,1,4,56,76
0,1831,1287,1,3,56,76
0,1832,6315,1,4,56,76
0,1833,3117,1,4,56,76
0,1834,-1,1,10,113,48
0,1835,2746,1,9,117,76
1,1836,2745,1,11,410,76
1,1837,4715,1,10,414,76
0,1838,4749,1,10,117,76
0,1839,4751,1,10,117,76
0,1840,4750,1,10,117,76
1,1841,3823,1,6,440,76
0,1842,2783,1,7,260,76
0,1843,-1,1,8,267,21
1,1844,-1,1,7,426,76
0,1845,876,1,8,260,76
1,1846,6309,1,9,414,76
1,1847,831,1,9,414,76
0,1848,5098,1,10,123,76
1,1849,2748,1,9,413,76
1,1850,2552,1,9,411,76
1,1851,4401,1,9,411,76
1,1852,623,1,9,414,76
1,1853,5741,1,9,414,48
0,1854,1709,1,9,266,21
1,1553,6331,1,6,74,35
0,1855,1085,1,8,205,25
0,1856,212,1,6,315,28
0,1857,2594,1,6,48,28
0,1858,3207,1,9,293,76
1,1859,-1,1,8,426,76
1,1860,-1,1,8,221,76
1,1861,2438,1,8,228,67
1,1862,4405,1,8,221,76
0,1863,276,1,5,176,76
0,1864,615,1,8,302,10
0,1554,3455,1,9,309,35
0,1865,338,1,8,303,76
0,1866,2907,1,3,117,11
0,1867,3895,1,8,187,76
1,1868,3358,1,6,228,76
0,1869,5579,1,6,302,49
0,1870,6546,1,6,36,28
0,1871,1896,1,4,176,76
0,1872,1463,1,4,187,76
0,1873,1645,1,6,36,28
0,1874,5770,1,6,188,28
1,1875,6364,1,8,72,35
0,1876,3323,1,6,309,48
0,1877,-1,1,8,266,67
1,1878,1799,1,6,475,76
0,1883,4343,1,6,260,75
0,1884,-1,1,8,260,76
0,1887,5573,1,8,315,19
0,1888,6197,1,3,140,76
1,1889,524,1,10,403,6
1,1890,4807,1,9,95,75
1,1891,1357,1,6,95,48
0,1892,343,1,5,322,75
0,1893,1628,1,3,293,76
1,1894,3559,1,8,465,76
1,1895,735,1,8,465,76
0,1896,1857,1,4,217,76
1,1897,3649,1,8,375,70
0,1898,3184,1,4,322,76
0,1899,5668,1,6,358,28
0,1900,2623,1,4,272,76
0,1901,1736,1,8,273,75
0,1902,1739,1,8,448,76
0,1903,1739,1,5,448,76
1,1904,4081,1,11,234,48
0,1905,5845,1,8,346,76
0,1906,1248,1,8,187,76
1,1907,-1,1,7,95,75
1,1908,3163,1,8,382,0
0,1909,1752,1,8,448,6
0,1910,1753,1,8,448,33
0,1911,6541,1,6,205,28
0,1912,5812,1,6,312,28
0,1913,790,1,6,335,52
0,1914,1399,1,4,312,75
0,1915,4518,1,6,312,29
0,1916,4961,1,6,309,28
1,1917,4924,1,8,276,19
0,1918,4476,1,9,205,17
0,1919,3556,1,9,302,28
0,1920,5521,1,8,315,28
0,1921,5145,1,6,311,28
0,1922,3565,1,6,351,28
0,1923,548,1,6,188,28
0,1924,3304,1,6,208,28
0,1925,6756,1,9,309,72
0,1952,25,1,5,0,76
1,1926,3165,1,2,373,67
0,1927,2865,1,8,185,76
0,1928,30,1,8,329,76
1,1929,4065,1,8,228,12
1,1930,1638,1,8,228,12
1,1931,4087,1,8,238,42
1,1932,5372,1,9,144,42
0,1933,4858,1,6,266,78
1,1934,4241,1,6,437,76
0,1943,5215,1,8,205,67
0,1944,1109,1,8,309,42
1,1945,2232,1,8,228,48
1,1935,5716,1,8,228,42
0,1936,287,1,8,448,42
0,1946,-1,1,6,266,67
0,1947,2767,1,9,269,48
1,1937,3158,1,8,228,0
0,1938,3151,1,6,266,0
0,1939,2920,1,8,311,48
1,1940,2538,1,8,382,10
1,1949,5107,1,8,228,76
0,1948,6558,1,6,266,12
0,1950,1769,1,6,302,42
0,1951,2883,1,6,266,12
1,1941,1774,1,8,381,76
0,1942,-1,1,9,128,48
0,1953,2348,1,6,23,17
0,1954,6522,1,6,29,28
0,1955,-1,1,6,266,6
0,1956,1104,1,8,355,44
0,1957,6367,1,8,309,46
0,1958,3759,1,10,113,76
0,1959,943,1,10,113,76
0,1960,1166,1,8,330,76
0,1961,4605,1,8,310,67
1,1962,1469,1,8,228,67
0,1964,-1,1,7,260,75
0,1963,39,1,5,326,76
1,1965,1807,1,8,450,76
0,1967,4623,1,6,266,19
0,1968,-1,1,8,266,48
0,1966,-1,1,9,266,48
0,1969,3134,1,3,113,9
0,1970,4926,1,9,260,75
0,1971,5641,1,8,342,76
0,1885,5612,1,6,188,28
0,1972,1826,1,8,268,6
1,1973,3794,1,8,440,76
1,1974,1839,1,10,403,76
0,1975,1377,1,9,309,29
0,1976,848,1,8,311,1
1,1977,2442,1,9,426,76
1,1978,2914,1,6,275,15
0,1979,-1,1,6,266,9
0,1980,1422,1,4,217,76
1,1981,3916,1,8,381,48
0,1982,4589,1,6,302,28
1,1983,5276,1,6,89,75
0,1984,-1,1,9,260,76
0,1985,2614,1,5,0,76
1,1986,5216,1,8,239,48
0,1987,2615,1,5,346,9
1,1988,775,1,8,391,28
0,1989,5783,1,6,188,28
0,1990,1877,1,8,448,21
0,1991,2631,1,6,260,76
0,1992,4428,1,4,9,75
1,1993,6238,1,6,394,65
0,1994,6237,1,8,305,9
0,1995,3581,1,8,266,76
0,1996,1010,1,5,12,25
0,1997,2787,1,4,51,19
1,1998,4214,1,8,150,75
0,1999,4675,1,4,323,76
1,2000,6157,1,11,414,76
0,2001,1259,1,5,38,76
1,2002,1429,1,8,402,16
1,2003,6153,1,6,78,35
0,2004,1888,1,8,448,76
0,2005,5450,1,8,214,76
0,2006,3276,1,8,337,67
0,2007,1107,1,10,113,76
0,2008,2696,1,8,187,53
0,2009,3312,1,6,48,17
1,2010,-1,1,6,279,48
0,2011,3905,1,2,181,0
0,2012,2023,1,6,312,42
1,2013,6672,1,6,376,11
0,2014,5165,1,6,351,28
1,2015,6813,1,8,394,72
1,2016,390,1,6,376,17
0,2017,5263,1,5,310,33
1,2018,770,1,9,359,48
0,2019,6615,1,4,215,76
0,2020,6000,1,3,120,76
0,1886,4270,1,8,4,35
0,2021,-1,1,8,266,67
0,2022,-1,1,8,266,75
0,2023,3918,1,8,309,67
0,2024,4501,1,9,302,28
0,2025,3694,1,5,340,75
1,2026,3095,1,11,403,9
0,2027,1706,1,8,308,76
0,2028,4970,1,5,315,67
0,2029,1878,1,6,312,52
1,2030,4136,1,9,93,75
0,2031,516,1,8,188,52
1,2032,2604,1,6,469,76
1,2033,3388,1,6,475,76
1,2034,-1,1,8,224,76
0,2035,1520,1,4,219,76
0,2036,5157,1,6,208,28
0,2037,1669,1,5,302,75
1,2038,6353,1,6,375,11
1,2039,-1,1,8,222,67
1,2040,851,1,6,394,48
0,2041,3615,1,5,0,76
0,2042,521,1,8,312,52
1,2043,-1,1,8,223,76
0,2044,-1,1,8,266,47
0,2045,2627,1,2,217,76
0,2046,6019,1,5,0,76
0,2047,3996,1,7,260,48
0,2048,5721,1,9,266,21
0,2049,5297,1,8,5,35
1,2050,-1,1,8,284,76
0,2051,1603,1,6,35,76
0,2052,4348,1,8,38,76
0,2053,1234,1,5,0,76
1,2054,3528,1,8,225,65
1,2055,5290,1,8,110,75
1,2056,6262,1,8,367,48
0,2057,6762,1,5,301,76
0,2058,-1,1,9,260,76
0,2059,3923,1,8,315,67
0,2060,1575,1,8,205,72
0,2061,1576,1,9,208,72
0,2062,1577,1,9,205,72
1,2063,3449,1,6,231,72
1,7773,3775,1,6,394,48
1,2064,875,1,8,464,76
0,2065,1061,1,8,217,76
0,2066,3431,1,9,140,76
0,2070,1959,1,8,448,10
1,2071,-1,1,8,367,28
0,2072,1456,1,8,301,76
0,2073,1963,1,8,448,19
1,2074,6210,1,8,74,35
0,2075,5358,1,3,194,76
1,2076,2016,1,7,89,75
0,2077,1970,1,8,448,61
0,2078,5499,1,6,36,28
0,2079,375,1,6,176,76
1,2080,38,1,6,375,70
0,2081,1599,1,5,490,76
1,2082,3814,1,8,230,68
0,2083,1272,1,9,217,76
1,2084,3908,1,8,239,42
0,2085,1971,1,8,349,48
1,2086,2894,1,8,376,65
0,2087,3605,1,8,302,21
0,2088,2660,1,8,330,76
1,2089,3083,1,8,392,19
1,2090,3851,1,9,414,76
0,2091,-1,1,6,266,28
0,2092,254,1,7,133,74
0,2093,1596,1,6,490,76
0,2094,5022,1,8,187,53
0,2095,5925,1,2,302,28
1,2096,6179,1,11,414,9
0,2097,6461,1,9,206,52
0,2098,3261,1,6,36,1
0,2099,168,1,8,205,17
1,2100,306,1,6,231,57
1,2101,1986,1,8,385,19
0,2102,1986,1,8,448,19
0,2103,5058,1,8,309,28
1,2104,6398,1,11,403,76
1,2105,-1,1,8,426,76
0,2106,1507,1,8,448,76
0,2107,4672,1,6,490,76
1,2108,692,1,8,229,48
1,2109,4630,1,8,74,35
1,2110,727,1,8,74,35
0,2111,4757,1,6,4,35
1,2113,4767,1,6,74,35
1,2112,5300,1,8,74,35
1,2114,4146,1,6,91,75
0,2116,1538,1,8,176,76
0,2115,-1,1,5,260,76
0,2117,5200,1,6,188,28
1,2118,3810,1,8,229,32
0,2121,3053,1,5,178,76
1,2119,-1,1,8,221,76
1,2120,-1,1,8,401,28
0,2122,6676,1,11,117,9
1,2124,3989,1,8,440,75
0,2125,5083,1,8,260,76
0,2126,5912,1,7,119,76
1,2127,2001,1,8,450,76
0,2128,2001,1,8,448,76
0,2129,2002,1,8,448,6
0,2130,2004,1,8,448,21
0,2131,-1,1,8,270,76
0,2132,2537,1,8,205,12
0,2133,2011,1,8,448,0
0,2134,5825,1,9,210,28
0,2135,4218,1,4,154,76
0,2136,1978,1,6,354,28
0,2137,6360,1,0,169,76
0,2138,3336,1,8,188,53
0,2139,1397,1,2,309,46
0,2140,46,1,6,205,48
1,2141,2512,1,6,376,46
0,2142,3934,1,11,117,75
1,2067,2050,1,8,275,48
0,2143,1243,1,9,260,76
1,2144,4833,1,6,229,72
0,2145,3746,1,8,260,76
0,2146,1199,1,9,309,29
0,2147,1615,1,5,258,76
0,2148,326,1,5,342,76
0,2149,4183,1,5,330,76
1,2068,6731,1,9,394,35
0,2150,3023,1,6,352,52
1,2151,-1,1,6,375,48
0,2152,2803,1,9,309,52
0,2154,5594,1,6,266,33
1,2153,-1,1,8,284,76
0,2155,-1,1,8,260,76
0,2156,6636,1,6,266,28
0,2157,6425,1,8,309,28
0,2158,5126,1,8,302,28
1,2159,6017,1,10,103,75
0,2160,-1,1,7,422,48
0,2161,-1,1,7,422,48
0,2162,6739,1,9,69,35
1,2170,-1,1,8,275,48
0,2163,3646,1,6,217,76
0,2164,2351,1,5,0,75
0,2165,6430,1,6,312,44
0,2166,155,1,8,312,52
0,2167,1816,1,8,307,76
1,2168,-1,1,9,276,76
0,2169,5961,1,8,293,8
0,2171,617,1,8,335,75
0,2172,1447,1,4,190,75
0,2173,-1,1,6,273,48
0,2174,2337,1,2,260,76
0,2175,2086,1,10,113,6
1,2176,3876,1,6,367,48
0,2177,126,1,6,312,28
0,2178,-1,1,6,269,74
1,2179,6021,1,8,275,76
0,2180,6245,1,5,48,25
0,2181,1534,1,8,301,76
1,2182,628,1,7,426,76
0,2183,3317,1,6,311,28
1,2184,6608,1,8,465,76
0,2185,2215,1,4,293,9
1,2186,6671,1,7,276,11
0,2187,6119,1,9,65,11
0,2188,171,1,6,205,17
1,2189,1611,1,9,426,75
1,2190,-1,1,8,284,76
0,2191,954,1,8,304,76
1,2192,5460,1,9,426,76
1,2193,1216,1,11,404,65
1,2194,4808,1,8,101,75
0,2195,2006,1,8,48,25
0,2196,720,1,8,266,74
1,2197,3041,1,8,275,76
1,2198,4416,1,8,394,35
0,2200,-1,1,8,266,0
1,2199,6716,1,8,79,35
1,2201,4344,1,9,284,48
1,2202,6688,1,6,394,76
0,2203,-1,1,3,263,67
0,2204,3542,1,5,293,76
0,2205,-1,1,9,260,76
0,2206,5444,1,5,309,42
0,2207,323,1,8,187,76
0,2208,5356,1,8,176,75
0,2210,3381,1,8,260,76
0,2211,6681,1,6,312,52
0,2212,4919,1,0,113,76
0,2213,3747,1,6,260,9
1,2214,1000,1,6,426,76
0,2209,3106,1,8,205,67
0,2215,3244,1,6,267,75
0,2216,3766,1,0,17,76
0,2217,2994,1,6,48,28
1,2218,-1,1,9,95,75
0,2219,6365,1,6,358,28
1,2220,4985,1,8,223,76
1,2221,5922,1,6,74,35
0,2222,-1,1,8,269,6
0,2223,-1,1,8,269,75
1,2224,6604,1,6,426,76
1,2225,-1,1,8,394,75
0,2226,4083,1,8,309,33
0,2227,2265,1,8,315,65
0,2228,-1,1,3,260,76
1,2229,-1,1,8,275,75
0,2230,2034,1,8,448,76
0,2231,6510,1,4,217,21
1,2232,3104,1,8,228,67
0,2233,791,1,6,188,52
0,2234,2431,1,5,157,75
0,2235,602,1,5,329,76
0,2236,5562,1,8,490,76
0,2237,-1,1,8,266,76
0,2238,2219,1,5,187,76
0,2239,2042,1,8,448,33
0,2240,2047,1,8,448,42
0,2241,2047,1,8,448,42
0,2242,4353,1,8,329,76
0,2244,-1,1,8,272,76
1,2243,3560,1,8,384,21
0,2245,1525,1,6,176,76
0,2246,1350,1,8,176,76
0,2247,296,1,8,187,76
0,2248,1828,1,5,345,76
0,2249,1359,1,8,302,21
0,2250,2065,1,9,425,48
0,2251,6509,1,3,117,76
0,2252,5821,1,5,22,75
1,2253,2763,1,7,105,76
0,2254,2761,1,7,130,48
0,2255,2762,1,7,130,76
0,2256,4225,1,5,33,76
0,2257,2710,1,3,130,76
0,2258,635,1,8,315,48
0,2259,320,1,9,188,74
0,2260,2075,1,5,260,76
0,2261,788,1,8,205,17
0,2262,6557,1,8,301,76
0,2263,3789,1,9,208,64
1,2264,4990,1,6,250,76
0,2265,1624,1,9,294,76
1,2266,5352,1,8,231,2
1,2267,-1,1,9,281,76
0,2268,2697,1,5,330,76
0,2269,362,1,5,335,21
1,2270,3415,1,8,439,76
0,2271,417,1,6,36,28
0,2272,1964,1,8,188,74
1,2273,1386,1,8,148,76
0,2274,165,1,6,119,17
0,2275,-1,1,6,260,76
0,2276,3045,1,5,48,19
0,2277,5264,1,3,269,76
0,2278,6015,1,8,308,76
1,2279,2714,1,8,387,9
1,2280,1510,1,9,93,75
0,2281,1510,1,9,422,75
0,2282,1510,1,9,422,75
0,2283,4287,1,5,301,76
0,2284,4310,1,5,301,76
1,2285,4964,1,8,228,67
0,2286,5063,1,6,20,28
1,2287,6534,1,10,414,48
0,2288,6533,1,11,117,28
0,2289,3031,1,9,131,76
0,2290,2817,1,9,136,9
0,2291,6097,1,10,136,76
1,2293,1066,1,9,464,76
0,2292,5484,1,9,36,35
1,2294,5404,1,6,74,35
0,2295,3382,1,5,205,76
0,2296,1037,1,6,309,19
0,2297,-1,1,8,260,76
0,2298,955,1,8,316,9
0,2299,4670,1,8,36,79
0,2300,33,1,8,329,76
1,2301,1017,1,6,231,48
0,2069,-1,1,8,260,76
0,7760,2286,1,8,302,33
0,2302,886,1,3,117,76
0,2303,1132,1,8,23,72
0,2540,1734,1,8,207,72
0,2315,241,1,6,36,28
1,2316,3639,1,10,403,48
0,2317,2092,1,6,448,48
0,2318,3155,1,8,302,6
0,2319,2092,1,6,448,76
1,2320,426,1,6,394,28
0,2321,2097,1,6,448,76
0,2322,2097,1,8,448,19
0,2323,2313,1,6,315,28
0,2324,3636,1,8,272,76
0,2325,6677,1,6,309,57
1,2326,3144,1,9,453,76
0,2327,5225,1,9,312,29
0,2328,61,1,6,358,28
1,2304,3849,1,7,414,76
0,2329,6723,1,6,208,17
0,2330,6108,1,8,338,48
0,2331,6108,1,8,338,28
0,2332,6108,1,8,338,48
0,2333,71,1,8,18,76
1,2334,3734,1,8,392,70
1,2335,3570,1,6,375,48
0,2336,1659,1,8,309,19
0,2337,207,1,8,309,28
1,2338,5115,1,9,385,28
0,2339,3749,1,5,293,76
0,2305,1394,1,8,3,35
0,2340,6149,1,8,302,28
0,2341,3595,1,6,260,37
0,2342,2061,1,10,117,76
0,2343,2058,1,11,117,76
0,2344,2059,1,0,117,65
0,2345,5299,1,8,425,76
1,2346,3266,1,6,74,35
1,2347,2110,1,9,275,76
0,2348,1848,1,9,136,29
0,2349,1847,1,9,136,29
0,2350,1347,1,8,36,70
0,2351,5175,1,8,309,46
0,2352,1941,1,8,342,35
0,2353,2731,1,8,309,28
0,2354,1925,1,9,293,28
0,2306,2126,1,6,349,48
0,2355,3383,1,9,270,76
0,2356,-1,1,4,273,76
0,2357,-1,1,8,273,76
0,2358,5429,1,6,309,28
1,2359,859,1,9,93,75
1,2360,859,1,9,93,75
1,2361,2542,1,8,465,76
1,2362,1518,1,8,227,68
0,2363,2144,1,8,448,76
0,2364,1290,1,3,117,76
0,2365,1078,1,8,342,76
1,2366,981,1,10,414,33
1,2367,3522,1,9,90,75
0,2368,3079,1,5,214,76
0,2369,98,1,8,358,19
0,2370,5393,1,8,260,76
1,2371,-1,1,9,426,76
0,2372,2962,1,3,117,75
1,2373,5212,1,8,246,76
0,2374,5999,1,4,18,76
0,2375,256,1,8,358,67
0,2376,1089,1,4,217,76
0,2377,2146,1,8,188,39
0,2378,1871,1,8,211,28
0,2379,6064,1,6,36,28
0,2380,5698,1,8,330,71
1,2388,726,1,6,72,35
0,2389,611,1,0,260,76
0,2381,3962,1,8,4,35
0,2382,5694,1,11,117,9
0,2383,4705,1,4,56,76
0,2384,2691,1,8,338,28
0,2385,3961,1,8,4,35
1,2386,994,1,6,426,76
0,2387,3963,1,6,4,35
0,2390,-1,1,8,260,76
0,2391,975,1,5,330,75
1,2307,5102,1,8,395,28
0,2392,4561,1,8,36,28
0,2393,4679,1,6,309,29
1,2394,-1,1,10,403,76
0,2395,3761,1,0,158,76
1,2396,3687,1,6,440,76
1,2397,3686,1,6,469,76
0,2398,6436,1,4,301,76
0,2308,4255,1,8,268,19
0,2399,2174,1,8,448,48
0,2400,2174,1,8,448,75
0,2401,1803,1,4,301,75
0,2402,6669,1,8,208,28
1,2403,6128,1,8,90,75
0,2404,6470,1,5,310,44
1,2405,1200,1,8,396,71
0,2406,1041,1,8,330,76
0,2408,6460,1,6,205,52
0,2407,6577,1,8,309,70
1,2409,997,1,8,464,76
0,2410,924,1,8,199,76
1,2411,6368,1,6,464,76
1,2412,3812,1,8,465,76
1,2413,5964,1,8,392,28
1,2414,-1,1,8,281,76
1,2416,4013,1,9,74,35
0,2417,4014,1,8,4,35
0,2415,6466,1,8,197,19
0,2418,6527,1,4,260,76
1,2419,3699,1,6,469,76
1,2420,4902,1,8,395,1
1,2421,5253,1,11,403,76
1,2422,3671,1,11,80,35
1,2423,1554,1,11,80,35
1,2309,350,1,8,465,76
1,2424,-1,1,6,97,75
0,2310,-1,1,2,273,76
1,2425,2371,1,6,394,48
0,2426,797,1,3,117,75
0,2427,6638,1,9,130,1
1,2428,262,1,10,403,76
0,2429,261,1,10,113,76
1,2430,5018,1,9,409,0
0,2311,5017,1,9,139,0
0,2431,4918,1,3,131,76
1,2432,5488,1,6,74,35
0,2433,3854,1,9,260,76
0,2434,6516,1,2,48,11
0,2435,3497,1,3,294,76
0,2436,1508,1,3,294,76
0,2437,3137,1,8,302,75
1,2438,2789,1,8,475,76
1,2439,4042,1,6,489,35
0,2312,4043,1,6,4,35
0,2313,4043,1,9,4,35
1,2440,5489,1,8,400,65
0,2441,3429,1,7,133,1
0,2442,425,1,9,157,28
0,2443,-1,1,10,355,35
0,2444,5006,1,4,0,75
0,2445,5903,1,8,293,76
1,2446,4610,1,10,403,76
0,2447,32,1,5,490,1
0,2448,6532,1,6,23,28
0,2449,209,1,8,207,28
0,2450,215,1,6,205,28
1,2451,4082,1,8,231,33
0,2452,3654,1,5,343,76
1,2453,2260,1,6,398,72
0,2470,328,1,6,205,17
0,2454,3448,1,3,117,76
0,2455,4295,1,6,314,72
1,2456,1271,1,8,246,76
0,2457,1247,1,4,260,76
0,2458,4673,1,5,199,76
0,2459,1927,1,5,293,76
0,2460,3309,1,8,187,76
0,2461,164,1,8,309,17
0,2462,1421,1,13,217,76
1,2463,2343,1,6,375,35
1,2464,6116,1,8,232,6
0,2465,1540,1,3,293,76
0,2466,2643,1,5,60,76
0,2467,6274,1,9,130,76
0,2468,5361,1,5,308,76
1,2469,1115,1,9,479,76
1,2472,5944,1,6,361,65
0,2471,5348,1,5,165,76
1,2473,1142,1,6,395,48
0,2474,5892,1,8,301,76
0,2475,5711,1,5,220,76
0,2476,5710,1,5,210,9
1,2477,5086,1,7,420,9
0,2478,2841,1,3,117,76
0,2479,2489,1,6,188,28
1,2480,1608,1,10,403,67
0,2481,1767,1,5,188,76
1,2482,912,1,6,483,76
1,2483,823,1,8,242,76
0,2484,2289,1,5,342,76
0,2485,6505,1,6,302,28
0,2486,4958,1,8,309,52
1,2487,2682,1,8,465,76
1,2488,6729,1,8,231,65
0,2489,1323,1,5,293,21
1,2314,6743,1,9,74,35
1,2490,4792,1,8,483,76
1,2491,3495,1,6,97,75
1,2492,6698,1,9,373,67
0,2493,5319,1,8,207,28
0,2494,1481,1,4,117,76
0,2495,4452,1,6,358,28
0,2496,5506,1,6,197,74
0,2497,4066,1,6,197,74
0,2498,1840,1,8,199,76
0,2499,-1,1,8,260,48
0,2500,3047,1,3,158,76
1,2501,6295,1,9,97,75
1,2502,993,1,6,464,76
1,2503,1193,1,8,72,35
1,2504,-1,1,9,284,75
0,2505,4650,1,3,136,76
1,2506,-1,1,6,93,75
1,2507,2625,1,8,375,70
1,2508,4320,1,11,411,75
1,2509,3164,1,8,228,12
0,2510,613,1,5,342,76
0,2511,2471,1,8,200,46
1,2512,668,1,9,419,76
1,2513,4294,1,6,475,76
0,2514,2211,1,8,448,75
0,2515,2217,1,8,448,0
1,2516,1811,1,6,441,76
0,2517,1671,1,5,0,9
0,2518,849,1,8,448,33
0,2519,-1,1,8,260,76
0,2520,827,1,5,307,9
1,2521,5011,1,10,414,19
0,2522,-1,1,9,270,76
0,2523,1506,1,0,127,76
0,2524,1266,1,7,266,77
0,2525,4959,1,5,176,76
0,2526,-1,1,6,269,0
0,2527,3514,1,8,309,28
0,2528,5620,1,6,36,28
0,2529,3921,1,8,315,67
0,2530,-1,1,9,269,9
0,2531,124,1,8,36,28
0,2532,2690,1,6,36,28
0,2533,248,1,6,315,28
1,2534,6212,1,6,74,35
0,2535,62,1,9,309,28
1,2536,398,1,11,414,48
0,2537,2249,1,7,266,75
0,2538,2419,1,6,309,28
1,2539,4572,1,8,475,76
1,2541,2628,1,8,391,19
0,2860,1960,1,8,205,10
0,2861,1579,1,8,205,72
0,2862,1580,1,6,205,72
1,2542,1076,1,9,418,1
1,2543,5943,1,11,403,21
1,2547,6384,1,8,391,48
0,2548,5639,1,6,311,28
0,2549,4025,1,6,188,28
0,2550,5242,1,6,312,29
1,2551,138,1,8,228,67
0,2552,1039,1,6,208,72
0,2553,5797,1,8,312,28
1,2554,754,1,6,79,35
0,2555,3125,1,4,176,76
0,2556,4729,1,3,123,76
0,2557,2445,1,6,23,74
0,2558,6680,1,9,36,74
0,2559,2049,1,6,187,46
1,2560,5100,1,6,464,76
0,2561,672,1,6,312,28
0,2562,6169,1,6,187,28
0,2544,508,1,4,5,76
0,2563,2806,1,6,56,76
1,2564,3725,1,6,475,76
0,2565,538,1,6,311,28
0,2566,597,1,5,33,76
0,2567,6136,1,8,302,28
0,2568,2291,1,6,205,17
0,2569,2018,1,8,188,31
1,2570,2423,1,6,397,11
0,2571,2795,1,8,176,76
1,2572,-1,1,9,275,48
0,2573,253,1,5,490,76
0,2574,2382,1,6,260,76
0,2575,2304,1,8,448,1
0,2576,2304,1,8,448,1
1,2577,2430,1,8,485,76
0,2578,2306,1,8,448,76
0,2579,2309,1,8,448,44
0,2580,2310,1,7,349,75
0,2581,746,1,9,197,40
1,2582,2658,1,8,248,76
1,2583,6146,1,6,375,70
1,2584,2359,1,6,365,65
0,2585,4776,1,8,217,76
0,2593,139,1,4,302,33
0,2586,432,1,6,207,28
0,2587,4163,1,8,331,76
1,2588,-1,1,8,221,48
0,2589,5764,1,6,20,28
0,2590,1297,1,8,312,71
0,2591,3904,1,2,208,42
1,2592,5653,1,8,90,75
1,2594,1288,1,8,241,76
1,2595,6006,1,8,465,76
0,2596,5623,1,6,309,28
0,2597,4643,1,6,302,28
0,2598,2860,1,5,0,76
0,2599,1601,1,6,293,76
0,2600,4628,1,8,301,75
0,2601,5822,1,5,51,57
1,2602,4170,1,8,464,31
0,2603,2315,1,8,448,76
0,2604,4567,1,9,309,28
0,2605,2318,1,6,448,76
0,2606,1293,1,6,273,48
0,2607,3001,1,5,177,76
0,2608,3000,1,5,177,76
0,2610,2323,1,6,260,76
1,2609,2324,1,6,89,75
0,2611,2829,1,7,117,76
1,2612,-1,1,11,414,40
0,2614,2336,1,9,273,76
0,2613,2335,1,2,260,76
1,2615,5093,1,9,465,76
0,2616,4493,1,8,309,28
1,2617,3690,1,11,414,76
0,2618,2346,1,8,448,48
0,2619,5877,1,6,188,28
0,2620,5614,1,9,20,28
1,2621,4524,1,8,230,32
1,2622,6531,1,8,230,28
0,2623,-1,1,8,266,42
1,2624,5558,1,10,403,76
1,2625,1346,1,9,474,76
1,2626,5513,1,6,376,29
0,2627,4560,1,6,188,28
1,2628,-1,1,8,433,76
1,2629,2947,1,7,404,48
0,2630,-1,1,8,265,76
0,2631,2588,1,8,331,76
0,2634,4688,1,8,260,76
1,2632,3648,1,6,231,48
0,2633,606,1,8,266,1
1,2635,1842,1,6,152,9
0,2636,3200,1,8,342,76
0,2637,756,1,6,312,28
0,2638,331,1,6,188,72
0,2639,2168,1,5,0,31
0,2640,3399,1,8,312,28
0,2641,2354,1,8,448,21
0,2642,3890,1,8,205,19
0,2643,4031,1,4,260,76
0,2644,2383,1,5,195,9
0,2645,6752,1,5,342,76
0,2646,2521,1,8,331,76
0,2647,286,1,8,303,1
0,2648,2474,1,8,48,29
1,2649,509,1,7,284,76
0,2650,847,1,8,302,19
0,2651,3432,1,6,260,76
1,2652,608,1,6,394,48
1,2653,1047,1,6,399,1
0,2654,5884,1,4,217,76
1,2655,386,1,6,475,9
0,2656,731,1,8,490,76
0,2657,1976,1,8,309,39
1,2658,1027,1,8,365,65
1,2659,1504,1,8,367,9
0,2660,609,1,3,113,76
1,2661,4504,1,11,403,19
1,2662,1195,1,10,408,0
0,2663,2587,1,6,48,25
1,2664,897,1,8,484,76
0,2665,4691,1,5,22,76
1,2666,594,1,6,240,9
0,2667,2785,1,5,301,76
0,2668,5407,1,4,30,76
0,2669,5531,1,6,23,28
1,2670,3928,1,10,403,76
0,2671,3371,1,6,312,52
1,2672,6685,1,8,361,65
0,2673,1178,1,8,260,76
1,2674,1972,1,8,485,76
0,2675,2996,1,5,309,52
1,2676,2549,1,7,414,76
0,2677,2956,1,5,323,76
1,2678,1098,1,8,382,12
0,2679,1590,1,6,293,76
0,2680,419,1,6,20,28
0,2681,3899,1,8,330,76
1,2682,2693,1,6,376,11
0,2683,4998,1,6,266,39
